Baryon,Ansatz,mPS_cut,mps_cut,chisqr,AIC,M_CB,M_CB_err,F2,F2_err,A2,A2_err,L1,L1_err,F3,F3_err,A3,A3_err,L2F,L2F_err,L2A,L2A_err,F4,F4_err,A4,A4_err,C4,C4_err
Lambda,MA4,1.02,1.37,58.40290882261351,154.4029088226135,0.9967234055698411,0.03208460123902057,0.7875103869557716,0.09079771735534337,0.44010023354647587,0.05778902809547981,-0.16220732447873298,0.04495235733018699,-0.292960742935644,0.05514930845113031,-0.1825695742652077,0.08798652463585696,0.13008972379338712,0.07256705686106468,0.01675803962433034,0.02164674486136128,0,0,0.028442050240170297,0.037724577321671164,,
Lambda,MC4,1.02,1.37,45.65262302188384,141.65262302188384,0.9904362350190186,0.030933997911921862,0.7911789711186588,0.0897939801700256,0.4095082298035344,0.023065411623748422,-0.15280940142523414,0.04613194492203737,-0.2482379116863238,0.05363412176817123,-0.1129545115081584,0.01143313743057782,0.09846764871590455,0.08168240033428173,0.014997601078494379,0.019084242699848077,0,0,0,0,-0.03419958539226087,0.009065443262448389
Sigma,M2,1.02,1.37,1067.2212775731998,1153.2212775731998,0.8980017690195315,0.010038935232675739,0.6191575327903005,0.006289481625946447,0.28893771688301506,0.0014524467466972557,-0.08008083934727572,0.016742397018009475,,,,,,,,,,,,,,
Sigma,M3,1.02,1.37,179.39660889211783,95.97139130650679,0.8492407777410246,0.01951555206107425,0.8865197940273629,0.04998070751919126,0.5431845219312715,0.017689490016883247,-0.15175683970158227,0.029993669998924277,-0.41837945663385817,0.035455737807923604,-0.18017040636552206,0.010093909047937222,0.21124010767917653,0.05404849930975475,-0.003431814646545065,0.016079194286638475,,,,,,
Sigma,MF4,1.02,1.37,175.54304950472553,97.95047832783028,0.8942893097526594,0.02568877743675091,0.0875347426203098,0.2821312997833765,0.5415137359799562,0.01825997552075087,-0.15171913069776355,0.031383077198376075,1.345150058885897,0.6097173453072675,-0.18022930644428836,0.010608030186826295,0.20909583012171357,0.054544259638466264,-0.0009912172206923138,0.018281013397553114,-1.066047366708875,0.37201261931394924,,,,
Sigma,MA4,1.02,1.37,182.25804673965945,278.25804673965945,0.8374258859063246,0.018331450584412545,0.8765722273739989,0.0503059084901929,0.6582104949271748,0.02797275931062293,-0.14657880190754902,0.030437069222481752,-0.40439966409645905,0.03386646166121893,-0.36042779872134345,0.04758449977577828,0.2082566659117951,0.052240904790963716,-0.0072446625300145754,0.013622569754203447,0,0,0.07562074457812784,0.021739743550128948,,
Sigma,MC4,1.02,1.37,70.8083635072539,166.8083635072539,0.8312688419805789,0.019106055786591525,0.8728535382820723,0.05175554970769225,0.5707646530433514,0.017336672902565686,-0.13543994928751582,0.030610666458258537,-0.30954041026093687,0.03550941911195632,-0.17327326571345467,0.010321661838471247,0.16846815903959436,0.0522521582086137,-0.016175130180144846,0.015782858307019577,0,0,0,0,-0.07911826600598498,0.0060446573506210965
SigmaS,M2,1.02,1.37,288.90387640325747,374.90387640325747,1.2136059810139503,0.01569633156711525,0.516235927418632,0.009370042933665057,0.22078006740100398,0.0027072745985117497,-0.19773339198626008,0.027823964332410467,,,,,,,,,,,,,,
SigmaS,M3,1.02,1.37,123.28690931300027,95.35480120124177,1.2620804345318357,0.035220866247387184,0.35543969517666985,0.09720159414915863,0.3814659266809307,0.028392144733483782,-0.33564507582481007,0.05557590439023807,-0.06998428699755609,0.06701440789792777,-0.10370862583427293,0.016082511553811768,0.36831765942972283,0.08870927830762476,-0.022609788163756046,0.02494316390246325,,,,,,
SigmaS,MF4,1.02,1.37,122.48044620477866,97.36089384671976,1.2314897786646726,0.0922144647365506,0.8945678140377553,1.2146830010510745,0.38176837859983914,0.02897125383996091,-0.33668015201841867,0.054539120044884426,-1.2460912443443797,2.5816558190594976,-0.10399158252082738,0.01685424818215911,0.36787045956365183,0.0907451739430657,-0.022150215229659535,0.025862079904251288,0.7052391833861482,1.556069822401917,,,,
SigmaS,MA4,1.02,1.37,130.08688163813517,226.08688163813517,1.263021994311178,0.03590168290272766,0.3116765636393659,0.1357777222072346,0.41440837118228013,0.07050467146301564,-0.33227571310135073,0.056579456493356384,-0.019125945608269385,0.11465519872300503,-0.15606058887968455,0.10821397903933863,0.3611343802950331,0.09230127700638069,-0.0232694588022596,0.025578286783374562,0,0,0.022054767521160867,0.045939828175914896,,
SigmaS,MC4,1.02,1.37,129.6667788893323,225.6667788893323,1.264054112817287,0.035340708235575,0.3555341559207075,0.09499858484037205,0.3790507378303182,0.0279520824047933,-0.337477217521312,0.0550451244806105,-0.07954126179345104,0.06936851450536462,-0.10421054135783175,0.015986916909247,0.3737406305428087,0.0908287070321917,-0.021999649385402525,0.026015813295983237,0,0,0,0,0.006975195163134168,0.011996661575096905
Lambda,M2,1.02,1.42,384.4090737604315,446.4090737604315,1.0298744286023132,0.014314364734297591,0.5874388399300172,0.007443256598281822,0.24095801063452904,0.00215403662938346,-0.10210092295577639,0.023557102802344076,,,,,,,,,,,,,,
Lambda,M3,1.02,1.42,70.3481644289253,70.68299188765947,1.0022012206789226,0.03150272621775585,0.7685287386698243,0.08840234635420896,0.39383687955836527,0.014730844676036858,-0.15699934501634027,0.048216720639649685,-0.27719090739097413,0.049349324088471314,-0.10631464136889765,0.0072812662311638465,0.12999254829093446,0.08423683601553686,0.005146659542790129,0.012551978008856369,,,,,,
Lambda,MF4,1.02,1.42,70.21785489989,72.68841034215578,0.9891182795034286,0.052805062517568,0.9927706971090214,0.5314370373226693,0.3961326300420289,0.017047294913233313,-0.1573927708966664,0.04772127532137574,-0.7716390868991648,1.125716908964241,-0.10651724338672168,0.0074378768868065825,0.13614364143899754,0.0778698975252077,0.0019439909308090766,0.018763113696259742,0.2943826187019532,0.6537134364980948,,,,
Lambda,MA4,1.02,1.42,70.18215039649886,142.18215039649886,0.9910921012076469,0.03203517340003603,0.7712253287359917,0.08407439872446132,0.4800134395014086,0.04242204982580544,-0.15223785713926552,0.0476514978585178,-0.276339862865137,0.05255278082354797,-0.2329592635201462,0.06462100934500123,0.12529107774105264,0.07688841214755945,0.0024993973976463538,0.006578657984654957,0,0,0.04987109593216989,0.024317172364943733,,
Lambda,MC4,1.02,1.42,57.86894386700701,129.868943867007,0.993947959705581,0.033001339418815,0.7653715101142523,0.08955074048420208,0.4017042464748942,0.014894259835671941,-0.14975874146671866,0.047452715683223096,-0.22720288244899,0.05166716145148684,-0.10313129214926484,0.007482396308277545,0.10394051871083024,0.08228762157143629,0.004170404259877988,0.012828872170130663,0,0,0,0,-0.030394272699810945,0.007980074857299915
Sigma,M2,1.02,1.42,1374.3958128745755,1436.3958128745755,0.9053984437966767,0.010269119507922198,0.6135210246815768,0.006180591457930706,0.2804966281095416,0.0014346180755743787,-0.08320591505791453,0.016932354410604006,,,,,,,,,,,,,,
Sigma,M3,1.02,1.42,221.70459980777662,72.15247184279394,0.8538600268928849,0.019150263233188136,0.868974002892134,0.05122123314608329,0.5303487198689705,0.012650096780165265,-0.14951646743162872,0.03080634901385937,-0.40882269415399747,0.032428971947800866,-0.1653601227273409,0.006569698116619449,0.21540675695508857,0.05677845871825973,-0.013353302569552796,0.01635927569796166,,,,,,
Sigma,MF4,1.02,1.42,219.51969883153433,74.15215391011309,0.9004047644535411,0.021903865553448254,0.03879198247697667,0.12373327577380257,0.5297461805787373,0.013375623391667757,-0.14868648922550654,0.031160932763661053,1.4160266792844824,0.23496910486844458,-0.16446636462588493,0.006449265236167762,0.2180655436079021,0.05964985968608916,-0.01479300091396904,0.017566771175448578,-1.1031953488697472,0.1462095640494545,,,,
Sigma,MA4,1.02,1.42,211.44617721080175,283.44617721080175,0.8335045838182975,0.01892028568279014,0.8725090913960307,0.05106045291258221,0.6870115928219702,0.02913452569241093,-0.139406338751779,0.030249457180553052,-0.4027523558357514,0.03226247028847512,-0.3992831437603437,0.039664243115983044,0.20231229817883611,0.054813338947228396,-0.01685125411412535,0.015532189631494846,0,0,0.09288553842060948,0.015090543516884866,,
Sigma,MC4,1.02,1.42,102.71064116400841,174.7106411640084,0.8421912542152099,0.018984992082537788,0.8341454309894327,0.05136938663150681,0.546787419661855,0.01209764753344622,-0.139654793924252,0.03080210540784062,-0.2826306599827049,0.03380823726102783,-0.1566500538515699,0.006890306587863881,0.18130558428971147,0.058032700116052716,-0.018941624549950308,0.015712528806799485,0,0,0,0,-0.06855654021636336,0.005646782280950516
SigmaS,M2,1.02,1.42,322.6280572305505,384.6280572305505,1.2190190063378346,0.01622154226631145,0.5174138287536694,0.008825711716229812,0.21686203666772735,0.0022212261146714596,-0.20435096462140728,0.027919038819670117,,,,,,,,,,,,,,
SigmaS,M3,1.02,1.42,148.1048197031762,71.43791087090463,1.266873016422229,0.03390615815145104,0.3453319342937843,0.09267745895250923,0.3606439159579671,0.019614237529765766,-0.3364248153949796,0.05319586213872163,-0.07309269010834485,0.06031112308129138,-0.08010592751971721,0.009436842502206944,0.39210884069066076,0.08793824054447663,-0.03965412700672843,0.023002162940669098,,,,,,
SigmaS,MF4,1.02,1.42,149.75566137736408,73.46819275860162,1.284628048303352,0.04769260757797067,0.05267468258281565,0.5894373555176683,0.35858682905960937,0.020763506126335707,-0.3355918699422139,0.054808041604035296,0.5582059785436706,1.312391599567777,-0.07834522737280222,0.010785655333960142,0.38518820447198676,0.0948392456004743,-0.0404080223446716,0.02395182467254113,-0.36930210565597843,0.7888846231386653,,,,
SigmaS,MA4,1.02,1.42,143.1567812660516,215.1567812660516,1.2446836539653754,0.034166614842288556,0.3495573775418154,0.08620901155673166,0.5229455063406898,0.052428692706221636,-0.3238305652217298,0.057470826041445044,-0.06065426994511425,0.06087833069890851,-0.32241682749847145,0.07575221151335487,0.36778673714615073,0.0938312347043716,-0.040785378662015176,0.023339611200905684,0,0,0.09540685669028917,0.028298465290814395,,
SigmaS,MC4,1.02,1.42,154.10148960270055,226.10148960270055,1.269587472400921,0.034252498081143834,0.3469628731227208,0.09740704457156801,0.35879359646429515,0.019421931220503064,-0.33918117150146004,0.05397802255734113,-0.09094577089129444,0.06417591259499329,-0.0813757159789952,0.009244036829328395,0.4018397711138779,0.08803402849799835,-0.03978761617677367,0.022545409365621136,0,0,0,0,0.009632931271146339,0.006982775410156617
Lambda,M2,1.02,1.47,432.3545134373494,486.3545134373494,1.03175454115166,0.014317176364315953,0.5879221489475359,0.007627583572247465,0.2389959998632405,0.0021715772263211364,-0.10382503283030789,0.023432319072623692,,,,,,,,,,,,,,
Lambda,M3,1.02,1.47,74.52218008769324,62.696468972782185,1.0020997108184835,0.031958650704578595,0.7608851020752309,0.08823542928520467,0.39760183897760404,0.014976780349859387,-0.15545869378010913,0.04753077423115237,-0.26865014551533795,0.050826287486221644,-0.10867527462115797,0.007592167735771732,0.12746971017389674,0.08299907281178565,0.00419847922303932,0.011025944092520376,,,,,,
Lambda,MF4,1.02,1.47,74.4482400507941,64.70234188727164,0.989450870129174,0.04960298020415066,0.9698083801055684,0.489044353105615,0.4013514750041657,0.015931585092438194,-0.155137772546454,0.04784451987435839,-0.735326796899625,1.0604419834702146,-0.10879586289644909,0.007975819204601817,0.13699692995041024,0.07504450361358783,-0.0015504295211677607,0.01439273511207018,0.27818036774119315,0.6354412241735516,,,,
Lambda,MA4,1.02,1.47,76.3079896109682,140.3079896109682,0.994136640262369,0.031010793589714147,0.7617084005735375,0.08283500388335341,0.45734470036108865,0.03855794273065727,-0.15175660631460997,0.04738278354803099,-0.26837793090860895,0.054416062229411755,-0.193843772603488,0.055073581397780236,0.12625164684421997,0.06928557199377505,0.00077767727788817,0.004489537871067664,0,0,0.03307970843508552,0.021014972858857076,,
Lambda,MC4,1.02,1.47,59.808782216352036,123.80878221635203,0.9931015457865568,0.0317275317999155,0.7606629091351351,0.0865613769495992,0.4057577118874905,0.015646587197900907,-0.14819071796890482,0.04607777342955116,-0.2196466192125297,0.05165499237833149,-0.10554295218576314,0.00781009059770664,0.10098541294086577,0.07853169085389944,0.003399843533381593,0.013500313680687447,0,0,0,0,-0.031386055424431694,0.007870904350155944
Sigma,M2,1.02,1.47,1518.3441415274983,1572.3441415274983,0.9087554354698397,0.0101952195817685,0.6131121389846383,0.00626949007794908,0.2776769834547652,0.0014683951978802234,-0.08646611022582805,0.017199010253835648,,,,,,,,,,,,,,
Sigma,M3,1.02,1.47,229.4656890992832,64.14453915046059,0.853716872853232,0.019221070168278787,0.8647124514067959,0.051301040820317834,0.5306611336274092,0.013011421045465266,-0.14730533631244433,0.031088972299020384,-0.4022964221854044,0.031977979562955006,-0.1655380902207578,0.006892356653871029,0.20977686876251161,0.05770916661883402,-0.013392138325641689,0.016213691932066537,,,,,,
Sigma,MF4,1.02,1.47,227.1475862601163,66.1429017571709,0.8837470307717215,0.03250988359774598,0.3039024473152566,0.311640432852196,0.5294189843238923,0.013143924950518748,-0.1438139191463942,0.03218825227664435,0.8393964807324243,0.6751649146362277,-0.16499824439140415,0.006736835560584048,0.2034628497737796,0.05854579652595593,-0.013071359550003957,0.016116907814548914,-0.7488705748581088,0.41736581375934323,,,,
Sigma,MA4,1.02,1.47,223.222784304802,287.22278430480196,0.8355695255608475,0.0190542945939145,0.8678504927694135,0.04950265676214771,0.6644008123833371,0.025020064765782113,-0.13755302733618496,0.030434915672888863,-0.3969387519662455,0.031594874997901035,-0.36078832658104465,0.03439135894246503,0.19793739923875228,0.053726200163964816,-0.01806601662392271,0.01568784567906335,0,0,0.07636905373617317,0.013182327610117811,,
Sigma,MC4,1.02,1.47,103.17866181157898,167.178661811579,0.8428018612384376,0.0191366592833353,0.8327148629891152,0.05061489955856158,0.5459158031376526,0.01247330809202063,-0.14027704728460466,0.03043138359858205,-0.28239173997391276,0.03294213976429439,-0.15639475956928395,0.007123667557810409,0.18257793268788747,0.05723889752018918,-0.018576192963974177,0.015156125336887104,0,0,0,0,-0.06773756987599545,0.00567518934323287
SigmaS,M2,1.02,1.47,364.4017473256756,418.4017473256756,1.2210069844241316,0.01603067269697589,0.5200709513998683,0.008936545787638028,0.21446708006757342,0.002343057806738158,-0.20715215693645,0.027974944178168815,,,,,,,,,,,,,,
SigmaS,M3,1.02,1.47,154.5793568964879,63.444666886883056,1.263996751760678,0.033778298806891094,0.34858647663113473,0.09326013736140937,0.37067293622408926,0.02099105191191869,-0.33485663990319425,0.05304890756168662,-0.07634915370224513,0.05987931090838787,-0.08597004033023727,0.010164538441190599,0.39299311502605616,0.08782030119346429,-0.043331204101527576,0.023255813117393775,,,,,,
SigmaS,MF4,1.02,1.47,155.91393549240922,65.47088618389066,1.2760363270117505,0.04948437565310826,0.12507382133321004,0.5543531211970887,0.3690302201303539,0.020076691431499816,-0.3326522458164829,0.05678302895460785,0.4152225837658823,1.216103864408939,-0.08570015491343558,0.010127594052310923,0.38511545410383086,0.10128584030486243,-0.04119833175224365,0.024690847823615678,-0.29052941557663525,0.7242704462403438,,,,
SigmaS,MA4,1.02,1.47,156.14623141751792,220.14623141751792,1.2506747747637519,0.03399993427088077,0.348681255792009,0.09036421936667743,0.47648701565325,0.043561407111012085,-0.328701224338793,0.053583314712988495,-0.06654476478698744,0.060305885527425565,-0.2412878254661957,0.05340852408989466,0.378929074298332,0.08975639440757699,-0.04412349111850713,0.023194629874863378,0,0,0.060186046205709845,0.019752895858833372,,
SigmaS,MC4,1.02,1.47,160.1095524314546,224.1095524314546,1.2675471417454087,0.033786637932379904,0.34880338590591004,0.09154202212992152,0.36837545713349523,0.019843344185355438,-0.3381664949673776,0.05335879156454715,-0.09543071424353644,0.06167096629713406,-0.08730955240924224,0.01028136909182148,0.4039603856136603,0.09211379286595356,-0.043426385616071685,0.022815305844216725,0,0,0,0,0.011053338611588375,0.0070144665202732
Lambda,M2,1.02,1.52,431.4528724677318,485.4528724677318,1.0324613033740209,0.014146825917486616,0.5873937755246604,0.0078614468424143,0.23875861720339583,0.002170595983992135,-0.10437316791346693,0.022715664849207423,,,,,,,,,,,,,,
Lambda,M3,1.02,1.52,75.10266747403483,62.70189408854239,1.0017343059565718,0.03331814279331735,0.7617691589001865,0.08979906349002054,0.3977583393621396,0.01462811856214602,-0.15465456900370572,0.04876431295154304,-0.2687824794054364,0.052555442043140776,-0.10868783800458151,0.007824322771912806,0.12575803261174612,0.08177194397600118,0.0038739496080461575,0.010350751533139645,,,,,,
Lambda,MF4,1.02,1.52,75.10578069382531,64.70854510088515,1.001695080365693,0.03704189131082014,0.7712044273554017,0.35930639718443214,0.39993481453026636,0.01446128288523374,-0.15610654695515186,0.0472774087825511,-0.30067577854151106,0.788034023029339,-0.10891943717831903,0.008016652641464034,0.13462016519125763,0.07786777335909473,0.0009264651996593234,0.012906545122957337,0.018544933858294005,0.46366681924368625,,,,
Lambda,MA4,1.02,1.52,77.002721325698,141.00272132569802,0.9933365293688246,0.03258162151482491,0.7639337709218372,0.08747596426374438,0.4581006017525966,0.040553660647820955,-0.15056096827392917,0.04826915932715525,-0.27067145575048634,0.057469802461563524,-0.19362532849181302,0.05674898614700741,0.12553181946484426,0.06777181720265812,-0.0007242569544960451,0.005810357513048175,0,0,0.032965426024252925,0.022156805193172174,,
Lambda,MC4,1.02,1.52,60.46128746266747,124.46128746266749,0.9931812840443548,0.0332959063992313,0.7598250725573806,0.0885000182750092,0.40568269183236205,0.015407046807269231,-0.14803226775944675,0.04778952189345573,-0.21874743169372596,0.05410714690615276,-0.1054509428575241,0.008084312207614713,0.10088283514113686,0.07930488143698344,0.0032025075374468655,0.01427156125542416,0,0,0,0,-0.03135736456817123,0.008179205572382886
Sigma,M2,1.02,1.52,1530.3274562265672,1584.3274562265672,0.90821587902651,0.010030804983332642,0.61392827676987,0.006117214531757065,0.2777188977365349,0.0014939717700457877,-0.08610391858025965,0.016688944048000365,,,,,,,,,,,,,,
Sigma,M3,1.02,1.52,232.2929963433563,64.17096258264819,0.8534654496226886,0.01878350345129831,0.8662827915530741,0.05175593180438964,0.5297550584713645,0.013325233033567918,-0.1469516048741316,0.030988781968847856,-0.40251331545932556,0.03165266483758822,-0.1653284836390544,0.006927358573325909,0.20798348965147817,0.056273103281786974,-0.01249034158277515,0.016807442647929258,,,,,,
Sigma,MF4,1.02,1.52,230.411889766041,66.17369707326453,0.8977027354897591,0.020524974204131574,0.074293030810755,0.09826046166497937,0.5301612273584619,0.014231306113996478,-0.14614047119450646,0.03140743811325336,1.3379983081814757,0.20426003720860963,-0.16494470033563674,0.006849060361323489,0.2114357836815739,0.061083345787054766,-0.014468603065628922,0.018436412153684172,-1.0527143884241812,0.12596038539654675,,,,
Sigma,MA4,1.02,1.52,226.16582470733846,290.16582470733846,0.8363508290182762,0.01940219614342653,0.854073747449172,0.0666905183212525,0.6740173563585952,0.03700247041291782,-0.13780490091327602,0.03128662257085274,-0.38212521255782783,0.047109628159408556,-0.3768719272283443,0.050647370835166905,0.1985511471854815,0.05631332078385243,-0.017227140625855772,0.015955324471090816,0,0,0.08296354103362935,0.019264152889777786,,
Sigma,MC4,1.02,1.52,103.65704882658834,167.65704882658832,0.8424912213908509,0.018754092965783897,0.834722627532759,0.05298036346094315,0.5454509075748122,0.012921527171310787,-0.14010992400477315,0.030764631815089927,-0.28371465718124733,0.03247988973780269,-0.15631075418466417,0.007063721435292436,0.18164553214981005,0.05489268458608343,-0.017876353810849243,0.015729362665246584,0,0,0,0,-0.06798990129921002,0.005634702749456613
SigmaS,M2,1.02,1.52,364.9180726812367,418.9180726812367,1.2209577951837076,0.015930054779301095,0.5197520720813164,0.008793922527222331,0.21442996809401377,0.0023518845743421,-0.20677564958133549,0.02804069295787176,,,,,,,,,,,,,,
SigmaS,M3,1.02,1.52,155.31920952469474,63.45158139742705,1.264063964762454,0.03408082973571602,0.34818007809350315,0.09589054891159898,0.3700444343761833,0.021066553190963733,-0.33465725734113383,0.05288032309369661,-0.0754692575792765,0.06338216534613951,-0.08569588978291563,0.010048671570732096,0.39219361149343557,0.08724764287441,-0.042951527025232555,0.023252111535028458,,,,,,
SigmaS,MF4,1.02,1.52,153.02540211074836,65.44363586896932,1.2163157842944832,0.08985415357934667,1.1912673326894179,1.143400297364653,0.370427345019839,0.02152325895059326,-0.3369540949715128,0.056052997722362885,-1.9118463820307434,2.4749771237907123,-0.08619409972935241,0.0108464477008485,0.3930552620741221,0.08999957379360335,-0.041955097746498825,0.023505434794452336,1.09831903489652,1.4871847799748774,,,,
SigmaS,MA4,1.02,1.52,156.82609234292485,220.82609234292485,1.248956152291885,0.035245197784841586,0.34920233167912573,0.09295586622466478,0.48732028540084904,0.04821282857399123,-0.3280833572465859,0.052307219062881494,-0.0690058785819952,0.06114290633924098,-0.25544751442457825,0.06130657680521889,0.3815574470000497,0.08613651869727723,-0.04523388227568845,0.02376131946765969,0,0,0.06543494119356194,0.02347978486299987,,
SigmaS,MC4,1.02,1.52,160.90900378409427,224.90900378409427,1.267224609945421,0.033346270374373876,0.3487552982660428,0.0895096732975631,0.3678875286069431,0.02041777725742494,-0.33736519550481353,0.052455862736655645,-0.0940308864930905,0.06047661879251283,-0.08709667621978909,0.010000013120790241,0.40204085328231925,0.08780998787854405,-0.04304910579387336,0.02325101684987168,0,0,0,0,0.010917369209148747,0.0070430755187587775
Lambda,M2,1.02,1.57,506.5416792599514,552.5416792599515,1.0303415200138124,0.014450646295555813,0.5852688534399864,0.007868350556603843,0.2361240827164586,0.0021061760017744846,-0.09688375723356493,0.023313819174633044,,,,,,,,,,,,,,
Lambda,M3,1.02,1.57,84.26559221277894,54.75914947939441,1.0049350038100293,0.03246501724203288,0.7470265349634166,0.09066835962564213,0.39219073721668973,0.0176784394326146,-0.15539216342776785,0.04664356416801457,-0.2649218147731732,0.05129586301015526,-0.09953663575333258,0.006226056570267091,0.1432031655682515,0.08390102257279616,-0.007833989857943162,0.021187891874367683,,,,,,
Lambda,MF4,1.02,1.57,84.29402232514116,56.76630929386492,1.0064200439065205,0.031375689189227174,0.7258817895938066,0.17325275937285345,0.3926883990299501,0.01780299363061222,-0.15570258960011096,0.0482098373594495,-0.22551783044291185,0.36768024767551244,-0.09958253275679663,0.006388759843327957,0.14596771819225285,0.08157300590739647,-0.008590612551521472,0.023332349000999567,-0.02198259973715709,0.22070080409360393,,,,
Lambda,MA4,1.02,1.57,79.58980258612479,135.5898025861248,0.9900511456308649,0.030779220604123747,0.759800169537661,0.0804069570637127,0.4775034040773196,0.04949029847740993,-0.14433236141551853,0.0475085969701638,-0.2516214121886613,0.060093653296365124,-0.22999282776257368,0.0607713486406094,0.10320207014383981,0.08731243341866068,0.0023398886878475793,0.02095489614535836,0,0,0.04885354443733983,0.02190383264644155,,
Lambda,MC4,1.02,1.57,72.52392127961733,128.52392127961733,0.9959714927210693,0.03130463481339241,0.7454178170249016,0.08451283372108265,0.3970136857573151,0.016478560287404576,-0.1457693545567766,0.044733725359540066,-0.21293909604194478,0.055472098978064044,-0.09572600325209858,0.006506341416941744,0.11022767303457773,0.07408550025801039,-0.007457606589839215,0.019585632229069245,0,0,0,0,-0.027325585867421905,0.0075543858328065705
Sigma,M2,1.02,1.57,1887.206354972239,1933.206354972239,0.9057817422823982,0.010108544550473941,0.610097213421561,0.005944091332094503,0.27275462358922253,0.0014565464188245891,-0.07492298071440413,0.01705798690138445,,,,,,,,,,,,,,
Sigma,M3,1.02,1.57,260.9840745286884,56.35120787863683,0.8595641668195019,0.018743612198386717,0.8455008316983506,0.05134452062891426,0.522453523398247,0.012761321838213546,-0.1510543644373336,0.030724408718883836,-0.4012180043764838,0.03189880036238729,-0.1530469643708422,0.005015659316737198,0.23723941602100204,0.057671944711371464,-0.028564614214441834,0.01733080586163905,,,,,,
Sigma,MF4,1.02,1.57,259.9350109848566,58.36304555440779,0.900166995716698,0.030024924712729106,0.11740697525713545,0.3182905226639476,0.5212792487690863,0.01231335530294042,-0.14923808957167728,0.030736547535238523,1.2009665635014262,0.6745796802389483,-0.15213674550639772,0.005285100605801452,0.23536879950197087,0.05679605797375892,-0.029165322752482473,0.01727547653902576,-0.9664730750838237,0.41676014179850207,,,,
Sigma,MA4,1.02,1.57,233.42223201202694,289.42223201202694,0.8359215676736169,0.01825970575195579,0.8658091100559984,0.052198246449682406,0.6771391855630042,0.029119450942452385,-0.14014400182071385,0.030878704025075754,-0.40403418833968374,0.03187698452728471,-0.3783345000558036,0.03512841535626943,0.21002969778860459,0.0559254806685468,-0.021321475737762066,0.016129600199358288,0,0,0.08380792132473891,0.012782661808730195,,
Sigma,MC4,1.02,1.57,135.27008226363748,191.27008226363748,0.8473717517059602,0.018731757514311664,0.8104169831726293,0.05385558261462986,0.5327832810590488,0.012374350478539187,-0.13765767780552446,0.031203462954087685,-0.2670359217219961,0.032821388014811936,-0.14359953882147752,0.005237429640588709,0.18906668383114872,0.058056624554079395,-0.02999548851449637,0.016787041657322872,0,0,0,0,-0.06231984459464211,0.005108990825322374
SigmaS,M2,1.02,1.57,382.1078714119648,428.1078714119648,1.2207978718379833,0.01629046614567664,0.517032849894107,0.008838347496768262,0.21312652148602654,0.002162300443319859,-0.20333063772211463,0.027919902076660952,,,,,,,,,,,,,,
SigmaS,M3,1.02,1.57,166.1842453024305,55.49715536308496,1.2675527173680674,0.034028113367036816,0.33371455878229683,0.09521869130273836,0.3603141171305826,0.018275201031659805,-0.33435668421270465,0.05236550698549913,-0.07165230977753004,0.06162810892773002,-0.07342350875444273,0.006992292348303342,0.4098061216365827,0.08902593954509547,-0.05561975963734693,0.0243680511420461,,,,,,
SigmaS,MF4,1.02,1.57,166.3206162979866,57.51200560270897,1.2611207505826996,0.0503273490943148,0.3928380735249961,0.6562581466826947,0.3549283851544943,0.023374837313583474,-0.3268142392746607,0.05959101261498634,-0.18063799920931606,1.4171914564856767,-0.0703222373746086,0.010220660897424155,0.39391438486547825,0.10836094562089471,-0.054353004754487566,0.02291643407612455,0.06520876184730097,0.8653348606229255,,,,
SigmaS,MA4,1.02,1.57,157.56855097139243,213.56855097139243,1.2467181377923877,0.034570674010228064,0.34710991623661114,0.09754123109364965,0.5119334187357213,0.04422654583159902,-0.3278638406250638,0.05193243162095729,-0.07036519923634219,0.061566525105178654,-0.29042386740940207,0.051408407783370746,0.3866610505350654,0.08825810515620847,-0.04860394465209706,0.023221598790288615,0,0,0.07961997818252745,0.018065251397492404,,
SigmaS,MC4,1.02,1.57,172.11745905424436,228.11745905424436,1.271026584861373,0.03455278916038074,0.3340272522632314,0.09247032558978246,0.35917809702933867,0.018558791776202788,-0.33834973628902565,0.05387083189206676,-0.09167576160143273,0.05695604127952084,-0.0750060253638678,0.007411495627053427,0.42341343037431856,0.0912418016912232,-0.056181870183918126,0.024315970751616012,0,0,0,0,0.009792191901426852,0.0063219111785932786
Lambda,M2,1.02,1.62,506.5416792599514,552.5416792599515,1.0303415200138124,0.014450646295555813,0.5852688534399864,0.007868350556603843,0.2361240827164586,0.0021061760017744846,-0.09688375723356493,0.023313819174633044,,,,,,,,,,,,,,
Lambda,M3,1.02,1.62,84.26559221277894,54.75914947939441,1.0049350038100293,0.03246501724203288,0.7470265349634166,0.09066835962564213,0.39219073721668973,0.0176784394326146,-0.15539216342776785,0.04664356416801457,-0.2649218147731732,0.05129586301015526,-0.09953663575333258,0.006226056570267091,0.1432031655682515,0.08390102257279616,-0.007833989857943162,0.021187891874367683,,,,,,
Lambda,MF4,1.02,1.62,84.29402232514116,56.76630929386492,1.0064200439065205,0.031375689189227174,0.7258817895938066,0.17325275937285345,0.3926883990299501,0.01780299363061222,-0.15570258960011096,0.0482098373594495,-0.22551783044291185,0.36768024767551244,-0.09958253275679663,0.006388759843327957,0.14596771819225285,0.08157300590739647,-0.008590612551521472,0.023332349000999567,-0.02198259973715709,0.22070080409360393,,,,
